# Configuration
# N_FOLDS,4
# EPOCHS_PER_TRIAL,5
# EARLY_STOPPING_PATIENCE,3
# INITIAL_POINTS,10
# BO_ITERATIONS,5
# BO_CANDIDATES,100
# BATCH_SIZE,512
# NUM_FILTERS,32
# KERNEL_SIZE,5
# NUM_UNITS,32
# LEARNING_RATE_MIN,0.0001
# LEARNING_RATE_MAX,0.05
# MANUAL_SEEDS,"[1, 4, 9, 12, 13, 14, 16, 17, 19, 21, 31, 35, 37, 38, 42, 45, 48, 51, 52, 55, 58, 60, 64, 66, 69, 80, 123, 256, 2048, 3651]"
seed,optimizer,iteration,trial_type,learning_rate,mean_accuracy,accuracy_std,fold_1_accuracy,fold_2_accuracy,fold_3_accuracy,fold_4_accuracy,best_accuracy_so_far,ei_value,fold_1_epochs_run,fold_2_epochs_run,fold_3_epochs_run,fold_4_epochs_run,fold_1_early_stopped,fold_2_early_stopped,fold_3_early_stopped,fold_4_early_stopped,fold_1_best_epoch,fold_2_best_epoch,fold_3_best_epoch,fold_4_best_epoch,epoch_1_avg_loss,epoch_2_avg_loss,epoch_3_avg_loss,epoch_4_avg_loss,epoch_5_avg_loss,epoch_1_avg_val_acc,epoch_2_avg_val_acc,epoch_3_avg_val_acc,epoch_4_avg_val_acc,epoch_5_avg_val_acc,fold_1_epoch_1_loss,fold_1_epoch_2_loss,fold_1_epoch_3_loss,fold_1_epoch_4_loss,fold_1_epoch_5_loss,fold_2_epoch_1_loss,fold_2_epoch_2_loss,fold_2_epoch_3_loss,fold_2_epoch_4_loss,fold_2_epoch_5_loss,fold_3_epoch_1_loss,fold_3_epoch_2_loss,fold_3_epoch_3_loss,fold_3_epoch_4_loss,fold_3_epoch_5_loss,fold_4_epoch_1_loss,fold_4_epoch_2_loss,fold_4_epoch_3_loss,fold_4_epoch_4_loss,fold_4_epoch_5_loss,fold_1_epoch_1_val_acc,fold_1_epoch_2_val_acc,fold_1_epoch_3_val_acc,fold_1_epoch_4_val_acc,fold_1_epoch_5_val_acc,fold_2_epoch_1_val_acc,fold_2_epoch_2_val_acc,fold_2_epoch_3_val_acc,fold_2_epoch_4_val_acc,fold_2_epoch_5_val_acc,fold_3_epoch_1_val_acc,fold_3_epoch_2_val_acc,fold_3_epoch_3_val_acc,fold_3_epoch_4_val_acc,fold_3_epoch_5_val_acc,fold_4_epoch_1_val_acc,fold_4_epoch_2_val_acc,fold_4_epoch_3_val_acc,fold_4_epoch_4_val_acc,fold_4_epoch_5_val_acc
13,NAdam,7,initial,0.038799,0.605500,0.191502,0.579333,0.304000,0.796000,0.742667,0.794000,,5,5,5,5,0,0,0,0,4,3,4,4,12.554634,1.759175,1.401082,1.190496,1.096770,0.327167,0.444667,0.509500,0.552333,0.586833,14.989736,2.095783,1.717414,1.527401,1.336702,6.473537,2.066514,1.877641,1.731834,1.630325,12.919417,1.358467,0.901300,0.637929,0.580421,15.835845,1.515937,1.107971,0.864819,0.839631,0.205333,0.362000,0.400667,0.446000,0.579333,0.190000,0.243333,0.280000,0.304000,0.229333,0.547333,0.714000,0.752667,0.744667,0.796000,0.366000,0.459333,0.604667,0.714667,0.742667
13,NAdam,8,initial,0.032117,0.657000,0.176751,0.749333,0.783333,0.352000,0.743333,0.794000,,5,5,4,5,0,0,1,0,4,4,0,4,7.183226,1.732414,1.441545,1.198947,0.692176,0.331333,0.394667,0.527167,0.613333,0.758667,5.378512,1.407630,1.039707,0.920119,0.675050,9.138626,1.771247,1.260893,1.046560,0.723355,6.324348,2.299012,2.262595,2.002298,,7.891418,1.451767,1.202984,0.826812,0.678122,0.371333,0.556000,0.692667,0.722000,0.749333,0.244667,0.525333,0.466000,0.759333,0.783333,0.352000,0.090000,0.222667,0.270667,,0.357333,0.407333,0.727333,0.701333,0.743333
13,NAdam,9,initial,0.036129,0.664333,0.109719,0.770000,0.521333,0.594000,0.772000,0.794000,,5,5,5,5,0,0,0,0,4,3,3,3,9.390406,1.605834,1.288643,1.133426,0.956340,0.345833,0.506167,0.508833,0.656833,0.618167,8.187643,1.298589,1.050331,0.872544,0.775816,10.095572,2.008370,1.736658,1.454086,1.263059,9.401000,1.634614,1.299506,1.410349,1.169590,9.877409,1.481764,1.068075,0.796726,0.616895,0.486000,0.631333,0.508667,0.740000,0.770000,0.112667,0.282667,0.362667,0.521333,0.378000,0.375333,0.490000,0.518667,0.594000,0.556000,0.409333,0.620667,0.645333,0.772000,0.768667
13,NAdam,10,bo,0.000101,0.664500,0.050624,0.684667,0.588667,0.728000,0.656667,0.794000,0.207254,5,5,5,5,0,0,0,0,4,4,4,4,2.195007,1.952664,1.726984,1.530428,1.366107,0.424333,0.523333,0.576167,0.626500,0.664500,2.190470,1.934556,1.695798,1.489016,1.319506,2.201383,1.980115,1.781826,1.609802,1.461390,2.177617,1.917154,1.672513,1.458733,1.284082,2.210559,1.978831,1.757799,1.564160,1.399447,0.469333,0.556000,0.614667,0.662667,0.684667,0.387333,0.483333,0.514000,0.554667,0.588667,0.484667,0.596667,0.654667,0.696000,0.728000,0.356000,0.457333,0.521333,0.592667,0.656667
13,NAdam,11,bo,0.011403,0.799667,0.028645,0.753333,0.812667,0.830667,0.802000,0.799667,0.000000,5,5,5,5,0,0,0,0,3,4,4,3,2.449510,0.984462,0.706332,0.574826,0.523060,0.641000,0.699833,0.766667,0.771833,0.797000,2.765967,1.071510,0.814602,0.648543,0.574330,2.166350,0.986589,0.685527,0.547858,0.483690,2.512945,0.935388,0.689747,0.573804,0.559637,2.352779,0.944361,0.635452,0.529099,0.474584,0.584667,0.642000,0.726667,0.753333,0.747333,0.652667,0.742000,0.798000,0.795333,0.812667,0.662000,0.714667,0.747333,0.736667,0.830667,0.664667,0.700667,0.794667,0.802000,0.797333
13,NAdam,12,bo,0.011761,0.788500,0.010026,0.792667,0.793333,0.796667,0.771333,0.799667,0.000000,5,5,5,5,0,0,0,0,4,4,3,3,3.215440,1.043882,0.755561,0.594497,0.540550,0.599167,0.730833,0.756000,0.765500,0.788167,4.204749,1.022440,0.782611,0.573019,0.527111,3.348441,1.114385,0.799656,0.643710,0.561391,2.499667,1.063299,0.745603,0.612207,0.554979,2.808901,0.975404,0.694372,0.549054,0.518718,0.575333,0.698667,0.726667,0.723333,0.792667,0.576000,0.734000,0.758667,0.770667,0.793333,0.592000,0.735333,0.778667,0.796667,0.796667,0.653333,0.755333,0.760000,0.771333,0.770000
13,NAdam,13,bo,0.011286,0.806167,0.028298,0.818667,0.757333,0.825333,0.823333,0.806167,0.000000,5,5,5,5,0,0,0,0,4,2,4,4,3.051532,1.102350,0.790276,0.630997,0.576635,0.576167,0.677167,0.773167,0.761000,0.795833,2.197964,0.909910,0.626782,0.549589,0.492410,3.880859,1.296374,0.965360,0.752374,0.651441,3.496648,1.226595,0.880271,0.671716,0.644445,2.630658,0.976521,0.688690,0.550311,0.518242,0.548000,0.718000,0.785333,0.806000,0.818667,0.478667,0.582000,0.757333,0.720000,0.716000,0.606000,0.734667,0.758667,0.734000,0.825333,0.672000,0.674000,0.791333,0.784000,0.823333
13,NAdam,14,bo,0.011063,0.812833,0.014533,0.826000,0.788667,0.814667,0.822000,0.812833,0.000000,5,5,5,5,0,0,0,0,4,4,4,4,3.177928,1.073802,0.720731,0.625038,0.515622,0.587500,0.737000,0.765167,0.787000,0.812833,3.073193,1.024305,0.666930,0.657932,0.512822,3.683160,1.134126,0.835005,0.702845,0.547363,3.054575,1.013859,0.757836,0.557573,0.538087,2.900786,1.122918,0.623152,0.581803,0.464217,0.647333,0.720000,0.777333,0.746000,0.826000,0.528667,0.698667,0.776667,0.770667,0.788667,0.647333,0.786667,0.796667,0.812000,0.814667,0.526667,0.742667,0.710000,0.819333,0.822000
13,RAdam,0,initial,0.038907,0.840500,0.006207,0.837333,0.832667,0.842667,0.849333,0.840500,,5,5,5,5,0,0,0,0,4,4,4,4,1.964099,0.868344,0.654061,0.530083,0.453603,0.626167,0.749500,0.789167,0.809333,0.840500,1.984353,0.864278,0.636427,0.534864,0.481137,1.897535,0.856678,0.642353,0.513172,0.444603,2.002349,0.923012,0.653212,0.533036,0.431340,1.972161,0.829406,0.684253,0.539262,0.457331,0.630000,0.733333,0.784667,0.780000,0.837333,0.631333,0.736000,0.788667,0.816000,0.832667,0.620000,0.768667,0.792667,0.817333,0.842667,0.623333,0.760000,0.790667,0.824000,0.849333
13,RAdam,1,initial,0.011953,0.801667,0.012234,0.780667,0.807333,0.811333,0.807333,0.840500,,5,5,5,5,0,0,0,0,3,4,4,4,2.202043,1.449144,0.836781,0.628546,0.543457,0.425667,0.671333,0.752333,0.783833,0.798333,2.215949,1.564328,0.928369,0.654843,0.549988,2.207893,1.385335,0.794478,0.662498,0.578634,2.179617,1.315246,0.739319,0.589850,0.519798,2.204714,1.531670,0.884958,0.606994,0.525410,0.427333,0.594000,0.740667,0.780667,0.767333,0.412667,0.693333,0.733333,0.763333,0.807333,0.432667,0.736000,0.784667,0.799333,0.811333,0.430000,0.662000,0.750667,0.792000,0.807333
13,RAdam,2,initial,0.041231,0.835667,0.008090,0.837333,0.836000,0.846000,0.823333,0.840500,,5,5,5,5,0,0,0,0,4,4,4,4,1.937993,0.848448,0.665638,0.522561,0.441223,0.656000,0.749333,0.792333,0.823000,0.835667,1.953462,0.860730,0.639984,0.511747,0.432118,1.963567,0.875436,0.701960,0.541280,0.441323,1.927208,0.793967,0.654804,0.505166,0.429472,1.907736,0.863660,0.665806,0.532053,0.461979,0.646667,0.738000,0.804667,0.816000,0.837333,0.658667,0.746667,0.786000,0.824000,0.836000,0.707333,0.755333,0.798667,0.834000,0.846000,0.611333,0.757333,0.780000,0.818000,0.823333
13,RAdam,3,initial,0.048291,0.835833,0.014662,0.853333,0.812667,0.838000,0.839333,0.840500,,5,5,5,5,0,0,0,0,4,3,4,4,1.932924,0.866711,0.644365,0.510753,0.434064,0.631667,0.743667,0.792333,0.818667,0.834167,1.988244,0.885902,0.691822,0.533948,0.419712,1.895543,0.877659,0.648828,0.507548,0.454021,1.912528,0.862393,0.593402,0.498091,0.433679,1.935381,0.840889,0.643407,0.503426,0.428847,0.648000,0.735333,0.792000,0.834000,0.853333,0.646000,0.741333,0.783333,0.812667,0.806000,0.632667,0.769333,0.810667,0.813333,0.838000,0.600000,0.728667,0.783333,0.814667,0.839333
13,RAdam,4,initial,0.048633,0.841667,0.008750,0.849333,0.838667,0.828667,0.850000,0.841667,,5,5,5,5,0,0,0,0,4,4,4,4,1.949444,0.840844,0.640098,0.502927,0.423404,0.669833,0.748333,0.793000,0.823500,0.841667,1.942225,0.811172,0.643614,0.513119,0.420857,1.968586,0.849731,0.642519,0.492613,0.417628,1.876086,0.854166,0.611598,0.472797,0.397369,2.010877,0.848306,0.662659,0.533179,0.457762,0.666667,0.742000,0.793333,0.817333,0.849333,0.683333,0.708667,0.794000,0.828000,0.838667,0.668000,0.780000,0.818000,0.828000,0.828667,0.661333,0.762667,0.766667,0.820667,0.850000
13,RAdam,5,initial,0.022727,0.831167,0.005505,0.840667,0.828667,0.828000,0.827333,0.841667,,5,5,5,5,0,0,0,0,4,4,4,4,2.096439,1.060043,0.661112,0.557252,0.480458,0.534667,0.731667,0.785000,0.808833,0.831167,2.074482,1.019091,0.637413,0.546128,0.488637,2.060523,0.970902,0.636291,0.543495,0.473093,2.132406,1.170444,0.682504,0.569363,0.488501,2.118346,1.079736,0.688240,0.570021,0.471603,0.520667,0.715333,0.791333,0.812667,0.840667,0.672667,0.758667,0.787333,0.810667,0.828667,0.452000,0.735333,0.784667,0.800000,0.828000,0.493333,0.717333,0.776667,0.812000,0.827333
13,RAdam,6,initial,0.030491,0.833333,0.008124,0.838667,0.828667,0.822667,0.843333,0.841667,,5,5,5,5,0,0,0,0,4,4,4,4,2.055018,0.994499,0.668370,0.529029,0.453670,0.569000,0.735333,0.789833,0.811667,0.833333,2.001832,0.887916,0.664644,0.541129,0.441175,2.105199,1.073448,0.677309,0.530904,0.453995,2.041569,0.967989,0.691009,0.554018,0.472137,2.071470,1.048644,0.640519,0.490065,0.447373,0.642000,0.723333,0.779333,0.820667,0.838667,0.525333,0.742667,0.802667,0.808667,0.828667,0.606000,0.748000,0.788000,0.810667,0.822667,0.502667,0.727333,0.789333,0.806667,0.843333
13,RAdam,7,initial,0.038799,0.836167,0.004770,0.838667,0.828000,0.840000,0.838000,0.841667,,5,5,5,5,0,0,0,0,4,4,4,4,1.943182,0.851414,0.642263,0.517135,0.460502,0.657167,0.749333,0.795500,0.813000,0.836167,1.948438,0.861988,0.680559,0.520029,0.448785,1.990966,0.895519,0.627352,0.521962,0.445569,1.916151,0.828481,0.625948,0.531300,0.471514,1.917173,0.819666,0.635195,0.495247,0.476139,0.532000,0.738667,0.800000,0.817333,0.838667,0.714667,0.746667,0.793333,0.806667,0.828000,0.692000,0.755333,0.804667,0.815333,0.840000,0.690000,0.756667,0.784000,0.812667,0.838000
13,RAdam,8,initial,0.032117,0.831333,0.008769,0.841333,0.824000,0.838667,0.821333,0.841667,,5,5,5,5,0,0,0,0,4,3,4,3,2.001886,0.893060,0.651850,0.534253,0.448245,0.605667,0.755833,0.774833,0.816000,0.828000,1.967777,0.854176,0.648764,0.540973,0.460518,1.999167,0.928123,0.628360,0.523008,0.442325,1.976414,0.868523,0.665258,0.528608,0.435789,2.064186,0.921417,0.665020,0.544422,0.454347,0.590667,0.733333,0.770667,0.785333,0.841333,0.550667,0.752667,0.792667,0.824000,0.819333,0.633333,0.788667,0.795333,0.833333,0.838667,0.648000,0.748667,0.740667,0.821333,0.812667
13,RAdam,9,initial,0.036129,0.836833,0.006538,0.835333,0.835333,0.829333,0.847333,0.841667,,5,5,5,5,0,0,0,0,4,4,4,4,1.999926,0.894126,0.673839,0.544103,0.460158,0.605667,0.744500,0.784667,0.819333,0.836833,2.001431,0.846413,0.660009,0.512399,0.447032,2.060518,0.971785,0.673130,0.553118,0.456108,1.946263,0.815625,0.686835,0.575706,0.474998,1.991494,0.942678,0.675383,0.535188,0.462493,0.647333,0.735333,0.802000,0.814667,0.835333,0.493333,0.750667,0.768000,0.812667,0.835333,0.682667,0.761333,0.781333,0.822667,0.829333,0.599333,0.730667,0.787333,0.827333,0.847333
13,RAdam,10,bo,0.049248,0.834500,0.008899,0.846667,0.825333,0.839333,0.826667,0.841667,0.000000,5,5,5,5,0,0,0,0,3,4,4,4,1.952045,0.848518,0.642798,0.515750,0.444935,0.660500,0.756667,0.791333,0.818333,0.833000,1.979552,0.807036,0.621192,0.484579,0.409918,1.932241,0.892337,0.700525,0.550814,0.478367,2.029992,0.870354,0.631060,0.532472,0.455839,1.866396,0.824344,0.618417,0.495135,0.435619,0.654000,0.752000,0.810000,0.846667,0.840667,0.666000,0.733333,0.783333,0.796667,0.825333,0.637333,0.775333,0.784667,0.812000,0.839333,0.684667,0.766000,0.787333,0.818000,0.826667
13,RAdam,11,bo,0.043966,0.839500,0.012617,0.850667,0.820667,0.835333,0.851333,0.841667,0.000000,5,5,5,5,0,0,0,0,4,3,4,4,1.973730,0.862935,0.641064,0.505572,0.434672,0.622000,0.747667,0.794000,0.829333,0.838833,1.948196,0.825975,0.679074,0.536353,0.447597,2.025941,0.916229,0.652057,0.527888,0.465837,1.935660,0.841827,0.610189,0.493329,0.432874,1.985123,0.867708,0.622937,0.464719,0.392379,0.632667,0.725333,0.779333,0.832000,0.850667,0.580667,0.766667,0.797333,0.820667,0.818000,0.660667,0.754000,0.805333,0.827333,0.835333,0.614000,0.744667,0.794000,0.837333,0.851333
13,RAdam,12,bo,0.044420,0.843667,0.004819,0.850000,0.838667,0.839333,0.846667,0.843667,0.000000,5,5,5,5,0,0,0,0,4,4,4,4,1.950676,0.855592,0.633407,0.519680,0.435326,0.643000,0.752333,0.788667,0.824500,0.843667,1.895170,0.787140,0.611846,0.503090,0.431597,2.033900,0.916692,0.662180,0.503456,0.422888,1.916780,0.840858,0.643693,0.554310,0.449222,1.956855,0.877680,0.615909,0.517864,0.437596,0.668000,0.760667,0.790667,0.801333,0.850000,0.603333,0.738000,0.776667,0.834667,0.838667,0.689333,0.778000,0.800667,0.832667,0.839333,0.611333,0.732667,0.786667,0.829333,0.846667
13,RAdam,13,bo,0.044380,0.830167,0.005664,0.830667,0.822000,0.838000,0.830000,0.843667,0.000000,5,5,5,5,0,0,0,0,4,3,4,4,1.987627,0.912132,0.638939,0.530132,0.461708,0.607667,0.752167,0.796167,0.815333,0.826167,1.978251,0.859825,0.595504,0.535515,0.463572,2.017044,1.021776,0.711614,0.555113,0.488993,2.002471,0.898281,0.629058,0.517004,0.448148,1.952741,0.868645,0.619581,0.512897,0.446118,0.624000,0.752000,0.790000,0.807333,0.830667,0.588000,0.750667,0.774667,0.822000,0.806000,0.564000,0.756667,0.814000,0.816667,0.838000,0.654667,0.749333,0.806000,0.815333,0.830000
13,RAdam,14,bo,0.049964,0.834333,0.007506,0.833333,0.822667,0.838667,0.842667,0.843667,0.000000,5,5,5,5,0,0,0,0,4,4,4,4,1.921143,0.850385,0.652338,0.517149,0.442834,0.583833,0.746333,0.778000,0.812333,0.834333,1.897612,0.835245,0.698802,0.544870,0.478530,1.888930,0.831390,0.641845,0.519676,0.442150,1.935337,0.880937,0.642415,0.504717,0.437339,1.962692,0.853968,0.626290,0.499333,0.413317,0.594000,0.710667,0.781333,0.802000,0.833333,0.552667,0.769333,0.755333,0.798000,0.822667,0.588667,0.750667,0.790667,0.818000,0.838667,0.600000,0.754667,0.784667,0.831333,0.842667
13,Rprop,0,initial,0.038907,0.839667,0.006839,0.847333,0.829333,0.844000,0.838000,0.839667,,5,5,5,5,0,0,0,0,4,4,4,4,15.179920,1.622831,0.583900,0.433949,0.372445,0.472667,0.742333,0.814667,0.829167,0.839667,10.678869,1.301429,0.516057,0.393451,0.337764,11.465434,1.449075,0.572874,0.453096,0.398798,24.191932,1.647318,0.624063,0.427266,0.362571,14.383446,2.093502,0.622607,0.461985,0.390645,0.603333,0.772000,0.820667,0.842000,0.847333,0.560000,0.738667,0.823333,0.820667,0.829333,0.376000,0.730667,0.812667,0.834000,0.844000,0.351333,0.728000,0.802000,0.820000,0.838000
13,Rprop,1,initial,0.011953,0.843667,0.008280,0.844667,0.831333,0.854667,0.844000,0.843667,,5,5,5,5,0,0,0,0,4,4,4,4,2.313342,0.710336,0.508247,0.444733,0.411300,0.658667,0.790333,0.818167,0.835167,0.843667,2.020109,0.698996,0.517023,0.456493,0.421494,2.901472,0.780002,0.531439,0.473099,0.437689,2.228271,0.709353,0.490407,0.418307,0.382318,2.103515,0.652993,0.494121,0.431034,0.403698,0.696667,0.785333,0.813333,0.829333,0.844667,0.677333,0.769333,0.801333,0.826667,0.831333,0.590000,0.806667,0.835333,0.850000,0.854667,0.670667,0.800000,0.822667,0.834667,0.844000
13,Rprop,2,initial,0.041231,0.837833,0.006821,0.846667,0.836000,0.840667,0.828000,0.843667,,5,5,5,5,0,0,0,0,3,4,4,4,18.274309,1.795361,0.569861,0.438677,0.390142,0.352833,0.754000,0.819167,0.834333,0.837833,22.526854,3.094876,0.571302,0.405143,0.326433,19.914656,1.282986,0.579982,0.451089,0.397318,18.536902,1.299378,0.533570,0.419379,0.405405,12.118823,1.504203,0.594589,0.479098,0.431410,0.118000,0.758667,0.822000,0.846667,0.846667,0.408667,0.750000,0.816667,0.833333,0.836000,0.389333,0.755333,0.835333,0.837333,0.840667,0.495333,0.752000,0.802667,0.820000,0.828000
13,Rprop,3,initial,0.048291,0.845167,0.007907,0.843333,0.834000,0.847333,0.856000,0.845167,,5,5,5,5,0,0,0,0,4,4,4,4,19.258552,1.652568,0.599271,0.413175,0.350612,0.481000,0.732500,0.823833,0.838333,0.845167,19.456320,1.512050,0.576430,0.426865,0.351170,17.604684,2.183712,0.608817,0.416879,0.364763,19.113816,1.476930,0.649321,0.406021,0.347696,20.859387,1.437580,0.562516,0.402936,0.338820,0.482000,0.758667,0.825333,0.840667,0.843333,0.632667,0.728667,0.815333,0.824000,0.834000,0.432667,0.676667,0.822000,0.838000,0.847333,0.376667,0.766000,0.832667,0.850667,0.856000
13,Rprop,4,initial,0.048633,0.821500,0.025146,0.834000,0.780667,0.848000,0.823333,0.845167,,5,5,5,5,0,0,0,0,4,4,4,4,22.763319,2.113816,0.664226,0.483493,0.405970,0.395833,0.732833,0.794000,0.812500,0.821500,19.757188,2.104247,0.611758,0.443983,0.367298,18.541277,3.153205,0.929240,0.670361,0.562348,26.482664,1.966421,0.508961,0.360234,0.297371,26.272149,1.231390,0.606947,0.459392,0.396860,0.430000,0.712000,0.799333,0.822000,0.834000,0.232000,0.683333,0.754000,0.771333,0.780667,0.420667,0.785333,0.828667,0.844667,0.848000,0.500667,0.750667,0.794000,0.812000,0.823333
13,Rprop,5,initial,0.022727,0.835333,0.014275,0.852000,0.840000,0.812667,0.836667,0.845167,,5,5,5,5,0,0,0,0,4,4,4,4,6.418793,0.847861,0.524330,0.442177,0.400871,0.604833,0.773833,0.811333,0.829167,0.835333,9.118040,0.839270,0.493370,0.411880,0.370277,9.045185,0.824623,0.489116,0.394939,0.354289,3.772893,0.973552,0.608283,0.523830,0.481120,3.739056,0.753999,0.506550,0.438058,0.397800,0.534000,0.778000,0.828667,0.844667,0.852000,0.684000,0.783333,0.823333,0.835333,0.840000,0.570000,0.756000,0.782000,0.803333,0.812667,0.631333,0.778000,0.811333,0.833333,0.836667
13,Rprop,6,initial,0.030491,0.839667,0.005897,0.836000,0.839333,0.849333,0.834000,0.845167,,5,5,5,5,0,0,0,0,4,4,4,4,11.536784,1.429979,0.593197,0.445420,0.384932,0.499167,0.752333,0.813333,0.830167,0.839667,22.130642,2.802909,0.852279,0.580136,0.483010,8.194125,0.999892,0.501097,0.379740,0.335621,8.508625,1.067874,0.516749,0.401656,0.347311,7.313744,0.849240,0.502662,0.420148,0.373788,0.416667,0.732000,0.796000,0.819333,0.836000,0.436667,0.760000,0.829333,0.837333,0.839333,0.510667,0.746667,0.827333,0.839333,0.849333,0.632667,0.770667,0.800667,0.824667,0.834000
13,Rprop,7,initial,0.038799,0.842833,0.003210,0.839333,0.845333,0.840000,0.846667,0.845167,,5,5,5,5,0,0,0,0,4,4,4,4,15.829376,1.718265,0.613293,0.444602,0.372134,0.435000,0.732000,0.806667,0.827500,0.842833,13.126969,1.887488,0.656594,0.472999,0.392317,13.435625,1.062599,0.490409,0.356885,0.296816,19.638906,2.864328,0.803841,0.549204,0.446451,17.116002,1.058645,0.502329,0.399319,0.352953,0.419333,0.701333,0.788667,0.819333,0.839333,0.492000,0.760000,0.821333,0.838000,0.845333,0.375333,0.679333,0.794000,0.814667,0.840000,0.453333,0.787333,0.822667,0.838000,0.846667
13,Rprop,8,initial,0.032117,0.841167,0.014962,0.850000,0.815333,0.851333,0.848000,0.845167,,5,5,5,5,0,0,0,0,4,4,4,4,10.153925,1.446870,0.594598,0.460017,0.398881,0.448167,0.728333,0.802333,0.827167,0.841167,10.150992,1.093414,0.521615,0.423417,0.368989,7.810149,1.901108,0.670088,0.538004,0.474166,11.950899,1.365634,0.561606,0.431667,0.367477,10.703658,1.427325,0.625085,0.446982,0.384893,0.421333,0.765333,0.805333,0.838667,0.850000,0.450667,0.722000,0.781333,0.802667,0.815333,0.445333,0.762000,0.816667,0.830000,0.851333,0.475333,0.664000,0.806000,0.837333,0.848000
13,Rprop,9,initial,0.036129,0.843500,0.008251,0.853333,0.835333,0.850000,0.835333,0.845167,,5,5,5,5,0,0,0,0,3,4,4,4,13.283636,1.494942,0.561455,0.416300,0.356069,0.447000,0.740000,0.816500,0.840667,0.842833,11.107268,2.379080,0.568234,0.373330,0.305399,8.325880,0.990782,0.526352,0.408175,0.355169,20.786764,0.968490,0.472901,0.371685,0.323301,12.914632,1.641414,0.678333,0.512012,0.440408,0.179333,0.734667,0.824000,0.853333,0.850667,0.579333,0.714667,0.814000,0.834000,0.835333,0.621333,0.793333,0.836667,0.849333,0.850000,0.408000,0.717333,0.791333,0.826000,0.835333
13,Rprop,10,bo,0.000101,0.813500,0.010310,0.828000,0.799333,0.816000,0.810667,0.845167,0.041954,5,5,5,5,0,0,0,0,4,4,4,4,2.145170,1.437762,0.754975,0.570307,0.501002,0.495167,0.699833,0.771000,0.800667,0.813500,2.157291,1.403196,0.706724,0.542538,0.484669,2.151398,1.492921,0.793040,0.597294,0.520573,2.165645,1.530893,0.797823,0.567275,0.494545,2.106344,1.324037,0.722314,0.574121,0.504223,0.543333,0.692000,0.776667,0.810000,0.828000,0.397333,0.698000,0.764000,0.796000,0.799333,0.524000,0.699333,0.779333,0.808667,0.816000,0.516000,0.710000,0.764000,0.788000,0.810667
13,Rprop,11,bo,0.012795,0.841167,0.006538,0.840667,0.836000,0.852000,0.836000,0.845167,0.000000,5,5,5,5,0,0,0,0,4,4,4,4,3.391716,0.755644,0.516814,0.444899,0.407309,0.619000,0.788000,0.819833,0.832000,0.841167,4.752442,0.787833,0.549311,0.467656,0.428537,2.147587,0.671257,0.487830,0.423420,0.390665,3.130090,0.777507,0.507296,0.429796,0.389383,3.536747,0.785980,0.522817,0.458724,0.420649,0.553333,0.769333,0.811333,0.824667,0.840667,0.672000,0.797333,0.822000,0.832000,0.836000,0.633333,0.814667,0.838667,0.845333,0.852000,0.617333,0.770667,0.807333,0.826000,0.836000
13,Rprop,12,bo,0.012096,0.840833,0.004997,0.849333,0.839333,0.836667,0.838000,0.845167,0.000000,5,5,5,5,0,0,0,0,4,4,4,4,2.783915,0.720837,0.508291,0.441935,0.404077,0.682333,0.792000,0.826500,0.836833,0.840833,2.779194,0.662169,0.479263,0.420516,0.385733,2.521991,0.763539,0.511152,0.442115,0.401036,2.898381,0.754542,0.532774,0.461077,0.424723,2.936095,0.703097,0.509976,0.444030,0.404815,0.732000,0.791333,0.837333,0.844667,0.849333,0.649333,0.790000,0.815333,0.833333,0.839333,0.641333,0.796667,0.830667,0.835333,0.836667,0.706667,0.790000,0.822667,0.834000,0.838000
13,Rprop,13,bo,0.040743,0.841500,0.004278,0.844000,0.846000,0.841333,0.834667,0.845167,0.000000,5,5,5,5,0,0,0,0,4,4,4,4,12.818601,1.313145,0.551701,0.418051,0.360938,0.472167,0.757500,0.816667,0.832333,0.841500,13.985274,0.972381,0.492051,0.385973,0.343467,10.259834,1.650630,0.553572,0.383736,0.320880,14.359564,1.237316,0.541772,0.434683,0.373796,12.669733,1.392251,0.619411,0.467812,0.405608,0.490667,0.778667,0.823333,0.838000,0.844000,0.375333,0.767333,0.832667,0.841333,0.846000,0.570667,0.768000,0.813333,0.826000,0.841333,0.452000,0.716000,0.797333,0.824000,0.834667
13,Rprop,14,bo,0.012131,0.842667,0.006549,0.836667,0.838000,0.853333,0.842667,0.845167,0.000000,5,5,5,5,0,0,0,0,4,4,4,4,3.182756,0.791802,0.505175,0.431996,0.393961,0.630000,0.784000,0.823333,0.835500,0.842667,4.184912,1.088572,0.550882,0.453448,0.410039,4.400952,0.778901,0.525260,0.453148,0.411471,1.877050,0.629891,0.469338,0.404486,0.371323,2.268112,0.669845,0.475217,0.416903,0.383010,0.465333,0.743333,0.805333,0.829333,0.836667,0.658000,0.784667,0.819333,0.828000,0.838000,0.697333,0.815333,0.842667,0.847333,0.853333,0.699333,0.792667,0.826000,0.837333,0.842667
